,Date,Close_US,Close_SP
1776,1992/12/7,89.05,435.30999800000006
1777,1992/12/8,89.0,436.98999000000003
1778,1992/12/9,89.9,435.64999400000005
1779,1992/12/10,90.35,434.64001500000006
1780,1992/12/11,90.14,433.73001100000005
1781,1992/12/14,89.78,432.839996
1782,1992/12/15,89.83,432.57000700000003
1783,1992/12/16,89.23,431.51998899999995
1784,1992/12/17,90.88,435.42999299999997
1785,1992/12/18,91.26,441.27999900000003
1786,1992/12/21,91.25,440.700012
1787,1992/12/22,92.45,440.30999800000006
1788,1992/12/23,92.73,439.02999900000003
1789,1992/12/24,92.83,439.76998899999995
1790,1992/12/28,94.15,439.14999400000005
1791,1992/12/29,93.9,437.98001100000005
1792,1992/12/30,93.68,438.82000700000003
1793,1992/12/31,93.87,435.709991
1794,1993/1/4,94.89,435.380005
1795,1993/1/5,93.87,434.339996
1796,1993/1/6,94.21,434.51998899999995
1797,1993/1/7,94.34,430.73001100000005
1798,1993/1/8,94.49,429.049988
1799,1993/1/11,93.71,430.950012
1800,1993/1/12,93.91,431.040009
1801,1993/1/13,93.63,433.02999900000003
1802,1993/1/14,93.72,435.94000199999994
1803,1993/1/15,94.19,437.14999400000005
1804,1993/1/18,93.04,436.839996
1805,1993/1/19,92.98,435.130005
1806,1993/1/20,92.66,433.369995
1807,1993/1/21,93.34,435.48999000000003
1808,1993/1/22,92.31,436.10998499999994
1809,1993/1/25,91.24,440.01000999999997
1810,1993/1/26,91.4,439.950012
1811,1993/1/27,92.07,438.10998499999994
1812,1993/1/28,92.09,438.660004
1813,1993/1/29,93.37,438.77999900000003
1814,1993/2/1,94.62,442.51998899999995
1815,1993/2/2,94.83,442.549988
1816,1993/2/3,95.27,447.200012
1817,1993/2/4,95.1,449.55999800000006
1818,1993/2/5,95.14,448.92999299999997
1819,1993/2/8,95.17,447.85000599999995
1820,1993/2/9,94.66,445.329987
1821,1993/2/10,95.19,446.23001100000005
1822,1993/2/11,94.97,447.660004
1823,1993/2/12,95.39,444.579987
1824,1993/2/16,93.74,433.910004
1825,1993/2/17,93.46,433.299988
1826,1993/2/18,93.78,431.89999400000005
1827,1993/2/19,93.96,434.22000099999997
1828,1993/2/22,93.0,435.23999000000003
1829,1993/2/23,93.24,434.799988
1830,1993/2/24,93.87,440.869995
1831,1993/2/25,93.98,442.339996
1832,1993/2/26,94.42,443.380005
1833,1993/3/1,94.44,442.01000999999997
1834,1993/3/2,93.77,447.89999400000005
1835,1993/3/3,93.83,449.26000999999997
1836,1993/3/4,93.24,447.339996
1837,1993/3/5,94.55,446.10998499999994
1838,1993/3/8,94.25,454.709991
1839,1993/3/9,94.64,454.39999400000005
1840,1993/3/10,94.54,456.329987
1841,1993/3/11,94.4,453.72000099999997
1842,1993/3/12,94.5,449.829987
1843,1993/3/15,94.54,451.42999299999997
1844,1993/3/16,94.3,451.369995
1845,1993/3/17,94.24,448.30999800000006
1846,1993/3/18,94.44,451.89001500000006
1847,1993/3/19,93.98,450.17999299999997
1848,1993/3/22,94.1,448.880005
1849,1993/3/23,94.02,448.76000999999997
1850,1993/3/24,94.57,448.07000700000003
1851,1993/3/25,94.66,450.880005
1852,1993/3/26,94.15,447.77999900000003
1853,1993/3/29,93.9,450.76998899999995
1854,1993/3/30,93.57,451.97000099999997
1855,1993/3/31,92.94,451.670013
1856,1993/4/1,92.0,450.299988
1857,1993/4/2,92.44,441.39001500000006
1858,1993/4/5,92.13,442.290009
1859,1993/4/6,92.78,441.160004
1860,1993/4/7,92.87,442.73001100000005
1861,1993/4/8,92.29,441.839996
1862,1993/4/12,91.49,448.369995
1863,1993/4/13,90.85,449.22000099999997
1864,1993/4/14,91.44,448.660004
1865,1993/4/15,91.83,448.39999400000005
1866,1993/4/16,92.2,448.94000199999994
1867,1993/4/19,91.03,447.459991
1868,1993/4/20,90.74,445.10000599999995
1869,1993/4/21,91.16,443.630005
1870,1993/4/22,90.89,439.459991
1871,1993/4/23,89.91,437.02999900000003
1872,1993/4/26,89.1,433.540009
1873,1993/4/27,90.01,438.01000999999997
1874,1993/4/28,89.91,438.01998899999995
1875,1993/4/29,89.77,438.89001500000006
1876,1993/4/30,90.14,440.19000199999994
1877,1993/5/3,89.86,442.459991
1878,1993/5/4,89.59,444.049988
1879,1993/5/5,89.63,444.51998899999995
1880,1993/5/6,89.22,443.26000999999997
1881,1993/5/7,89.65,442.30999800000006
1882,1993/5/10,91.04,442.799988
1883,1993/5/11,90.96,444.35998499999994
1884,1993/5/12,91.21,444.799988
1885,1993/5/13,91.35,439.23001100000005
1886,1993/5/14,90.55,439.55999800000006
1887,1993/5/17,91.06,440.369995
1888,1993/5/18,91.29,440.32000700000003
1889,1993/5/19,91.02,447.57000700000003
1890,1993/5/20,90.52,450.589996
1891,1993/5/21,90.93,445.839996
1892,1993/5/24,91.24,448.0
1893,1993/5/25,90.92,448.85000599999995
1894,1993/5/26,90.74,453.44000199999994
1895,1993/5/27,89.79,452.410004
1896,1993/5/28,89.17,450.19000199999994
1897,1993/6/1,89.35,453.829987
1898,1993/6/2,89.53,453.85000599999995
1899,1993/6/3,89.59,452.48999000000003
1900,1993/6/4,91.0,450.05999800000006
1901,1993/6/7,90.57,447.69000199999994
1902,1993/6/8,90.53,444.709991
1903,1993/6/9,90.95,445.77999900000003
1904,1993/6/10,90.55,445.380005
1905,1993/6/11,90.42,447.26000999999997
1906,1993/6/14,90.34,447.709991
1907,1993/6/15,91.14,446.26998899999995
1908,1993/6/16,91.79,447.42999299999997
1909,1993/6/17,92.76,448.540009
1910,1993/6/18,94.05,443.67999299999997
1911,1993/6/21,94.36,446.22000099999997
1912,1993/6/22,94.76,445.92999299999997
1913,1993/6/23,94.45,443.19000199999994
1914,1993/6/24,95.12,446.619995
1915,1993/6/25,94.6,447.60000599999995
1916,1993/6/28,94.36,451.85000599999995
1917,1993/6/29,93.73,450.69000199999994
1918,1993/6/30,94.64,450.52999900000003
1919,1993/7/1,94.13,449.01998899999995
1920,1993/7/2,94.48,445.839996
1921,1993/7/6,94.73,441.42999299999997
1922,1993/7/7,94.91,442.829987
1923,1993/7/8,94.89,448.64001500000006
1924,1993/7/9,95.97,448.10998499999994
1925,1993/7/12,96.22,448.98001100000005
1926,1993/7/13,95.39,448.089996
1927,1993/7/14,95.25,450.079987
1928,1993/7/15,95.63,449.22000099999997
1929,1993/7/16,95.31,445.75
1930,1993/7/19,94.9,446.02999900000003
1931,1993/7/20,94.64,447.30999800000006
1932,1993/7/21,94.61,447.17999299999997
1933,1993/7/22,94.65,444.51000999999997
1934,1993/7/23,95.34,447.10000599999995
1935,1993/7/26,95.5,449.089996
1936,1993/7/27,95.61,448.23999000000003
1937,1993/7/28,95.01,447.19000199999994
1938,1993/7/29,96.37,450.23999000000003
1939,1993/7/30,96.33,448.130005
1940,1993/8/2,95.06,450.14999400000005
1941,1993/8/3,94.92,449.26998899999995
1942,1993/8/4,94.84,448.540009
1943,1993/8/5,94.98,448.130005
1944,1993/8/6,94.55,448.67999299999997
1945,1993/8/9,94.82,450.72000099999997
1946,1993/8/10,95.86,449.450012
1947,1993/8/11,95.76,450.459991
1948,1993/8/12,95.63,448.959991
1949,1993/8/13,95.66,450.14001500000006
1950,1993/8/16,94.26,452.380005
1951,1993/8/17,94.27,453.130005
1952,1993/8/18,93.64,456.040009
1953,1993/8/19,94.43,456.42999299999997
1954,1993/8/20,93.64,456.160004
1955,1993/8/23,94.09,455.23001100000005
1956,1993/8/24,93.77,459.76998899999995
1957,1993/8/25,94.23,460.130005
1958,1993/8/26,93.5,461.040009
1959,1993/8/27,93.47,460.540009
1960,1993/8/30,93.83,461.89999400000005
1961,1993/8/31,94.19,463.55999800000006
1962,1993/9/1,93.69,463.14999400000005
1963,1993/9/2,93.27,461.299988
1964,1993/9/3,92.09,461.339996
1965,1993/9/7,91.45,458.51998899999995
1966,1993/9/8,91.8,456.64999400000005
1967,1993/9/9,91.12,457.5
1968,1993/9/10,90.85,461.72000099999997
1969,1993/9/13,91.28,462.05999800000006
1970,1993/9/14,91.23,459.89999400000005
1971,1993/9/15,90.33,461.60000599999995
1972,1993/9/16,91.81,459.42999299999997
1973,1993/9/17,92.3,458.829987
1974,1993/9/20,92.24,455.049988
1975,1993/9/21,93.88,452.950012
1976,1993/9/22,93.24,456.200012
1977,1993/9/23,93.66,457.73999000000003
1978,1993/9/24,93.41,457.630005
1979,1993/9/27,93.09,461.799988
1980,1993/9/28,92.65,461.52999900000003
1981,1993/9/29,92.73,460.10998499999994
1982,1993/9/30,93.68,458.92999299999997
1983,1993/10/1,93.52,461.27999900000003
1984,1993/10/4,93.14,461.339996
1985,1993/10/5,93.22,461.200012
1986,1993/10/6,92.98,460.73999000000003
1987,1993/10/7,93.05,459.17999299999997
1988,1993/10/8,92.24,460.30999800000006
1989,1993/10/11,92.33,460.880005
1990,1993/10/12,91.91,461.119995
1991,1993/10/13,92.47,461.48999000000003
1992,1993/10/14,93.06,466.829987
1993,1993/10/15,93.22,469.5
1994,1993/10/18,94.07,468.450012
1995,1993/10/19,94.05,466.209991
1996,1993/10/20,93.88,466.07000700000003
1997,1993/10/21,94.81,465.35998499999994
1998,1993/10/22,95.1,463.26998899999995
1999,1993/10/25,95.35,464.200012
2000,1993/10/26,95.3,464.299988
2001,1993/10/27,95.37,464.60998499999994
2002,1993/10/28,94.98,467.73001100000005
2003,1993/10/29,95.7,467.829987
2004,1993/11/1,95.75,469.10000599999995
2005,1993/11/2,95.95,468.44000199999994
2006,1993/11/3,95.44,463.01998899999995
2007,1993/11/4,95.63,457.48999000000003
2008,1993/11/5,95.26,459.57000700000003
2009,1993/11/8,95.0,460.209991
2010,1993/11/9,95.6,460.329987
2011,1993/11/10,95.25,463.72000099999997
2012,1993/11/11,95.42,462.64001500000006
2013,1993/11/12,94.75,465.39001500000006
2014,1993/11/15,95.31,463.75
2015,1993/11/16,95.67,466.73999000000003
2016,1993/11/17,95.49,464.80999800000006
2017,1993/11/18,96.03,463.619995
2018,1993/11/19,96.49,462.60000599999995
2019,1993/11/22,96.09,459.130005
2020,1993/11/23,95.95,461.02999900000003
2021,1993/11/24,95.86,462.35998499999994
2022,1993/11/29,96.12,461.89999400000005
2023,1993/11/30,96.43,461.790009
2024,1993/12/1,96.63,461.89001500000006
2025,1993/12/2,96.61,463.10998499999994
2026,1993/12/3,96.16,464.89001500000006
2027,1993/12/6,95.01,466.42999299999997
2028,1993/12/7,95.15,466.76000999999997
2029,1993/12/8,95.24,466.290009
2030,1993/12/9,95.35,464.17999299999997
2031,1993/12/10,95.06,463.92999299999997
2032,1993/12/13,95.53,465.700012
2033,1993/12/14,95.81,463.05999800000006
2034,1993/12/15,95.91,461.839996
2035,1993/12/16,96.49,463.339996
2036,1993/12/17,96.52,466.380005
2037,1993/12/20,96.6,465.85000599999995
2038,1993/12/21,96.43,465.299988
2039,1993/12/22,95.83,467.32000700000003
2040,1993/12/23,95.32,467.380005
2041,1993/12/27,95.97,470.540009
2042,1993/12/28,95.83,470.94000199999994
2043,1993/12/29,97.22,470.579987
2044,1993/12/30,97.46,468.64001500000006
2045,1994/1/3,97.72,465.44000199999994
2046,1994/1/4,97.27,466.89001500000006
2047,1994/1/5,97.32,467.549988
2048,1994/1/6,97.48,467.119995
2049,1994/1/7,96.7,469.89999400000005
2050,1994/1/10,97.06,475.26998899999995
2051,1994/1/11,97.27,474.130005
2052,1994/1/12,96.8,474.170013
2053,1994/1/13,97.36,472.47000099999997
2054,1994/1/14,97.31,474.910004
2055,1994/1/17,97.46,473.299988
2056,1994/1/18,96.87,474.25
2057,1994/1/19,96.98,474.299988
2058,1994/1/20,96.63,474.98001100000005
2059,1994/1/21,97.17,474.72000099999997
2060,1994/1/24,97.05,471.97000099999997
2061,1994/1/25,96.98,470.920013
2062,1994/1/26,96.62,473.200012
2063,1994/1/27,95.74,477.049988
2064,1994/1/28,96.55,478.700012
2065,1994/1/31,95.97,481.60998499999994
2066,1994/2/1,95.85,479.619995
2067,1994/2/2,95.85,482.0
2068,1994/2/3,96.2,480.709991
2069,1994/2/4,97.17,469.80999800000006
2070,1994/2/7,96.95,471.76000999999997
2071,1994/2/8,97.3,471.049988
2072,1994/2/9,97.09,472.76998899999995
2073,1994/2/10,96.85,468.92999299999997
2074,1994/2/11,96.93,470.17999299999997
2075,1994/2/14,95.01,470.23001100000005
2076,1994/2/15,95.43,472.51998899999995
2077,1994/2/16,95.34,472.790009
2078,1994/2/17,95.33,470.339996
2079,1994/2/18,94.68,467.69000199999994
2080,1994/2/22,95.41,471.459991
2081,1994/2/23,95.51,470.69000199999994
2082,1994/2/24,95.19,464.26000999999997
2083,1994/2/25,94.86,466.07000700000003
2084,1994/2/28,94.67,467.14001500000006
2085,1994/3/1,94.84,464.44000199999994
2086,1994/3/2,94.6,464.80999800000006
2087,1994/3/3,94.6,463.01000999999997
2088,1994/3/4,95.25,464.73999000000003
2089,1994/3/7,95.26,466.910004
2090,1994/3/8,95.11,465.880005
2091,1994/3/9,94.85,467.05999800000006
2092,1994/3/10,93.75,463.89999400000005
2093,1994/3/11,93.91,466.44000199999994
2094,1994/3/14,94.26,467.39001500000006
2095,1994/3/15,94.58,467.01000999999997
2096,1994/3/16,94.24,469.420013
2097,1994/3/17,94.86,470.89999400000005
2098,1994/3/18,95.2,471.05999800000006
2099,1994/3/21,94.95,468.540009
2100,1994/3/22,94.8,468.799988
2101,1994/3/23,94.62,468.540009
2102,1994/3/24,94.11,464.35000599999995
2103,1994/3/25,94.01,460.579987
2104,1994/3/28,94.04,460.0
2105,1994/3/29,94.28,452.48001100000005
2106,1994/3/30,93.99,445.549988
2107,1994/3/31,93.57,445.76998899999995
2108,1994/4/4,94.79,438.920013
2109,1994/4/5,95.8,448.290009
2110,1994/4/6,95.65,448.049988
2111,1994/4/7,95.56,450.880005
2112,1994/4/8,95.51,447.10000599999995
2113,1994/4/11,95.19,449.869995
2114,1994/4/12,95.32,447.57000700000003
2115,1994/4/13,94.92,446.26000999999997
2116,1994/4/14,95.13,446.380005
2117,1994/4/15,95.25,446.17999299999997
2118,1994/4/18,94.96,442.459991
2119,1994/4/19,94.79,442.540009
2120,1994/4/20,94.26,441.959991
2121,1994/4/21,94.28,448.73001100000005
2122,1994/4/22,94.22,447.630005
2123,1994/4/25,93.89,452.709991
2124,1994/4/26,93.55,451.869995
2125,1994/4/28,92.61,449.10000599999995
2126,1994/4/29,92.26,450.910004
2127,1994/5/2,92.3,453.01998899999995
2128,1994/5/3,91.78,453.02999900000003
2129,1994/5/4,92.6,451.72000099999997
2130,1994/5/5,93.17,451.380005
2131,1994/5/6,92.87,447.82000700000003
2132,1994/5/9,92.63,442.32000700000003
2133,1994/5/10,93.65,446.01000999999997
2134,1994/5/11,93.49,441.48999000000003
2135,1994/5/12,93.22,443.75
2136,1994/5/13,93.4,444.14001500000006
2137,1994/5/16,93.57,444.48999000000003
2138,1994/5/17,93.51,449.369995
2139,1994/5/18,92.57,453.69000199999994
2140,1994/5/19,92.68,456.48001100000005
2141,1994/5/20,92.3,454.920013
2142,1994/5/23,92.34,453.200012
2143,1994/5/24,92.88,454.80999800000006
2144,1994/5/25,92.55,456.339996
2145,1994/5/26,92.66,457.05999800000006
2146,1994/5/27,92.35,457.329987
2147,1994/5/31,92.56,456.5
2148,1994/6/1,92.51,457.630005
2149,1994/6/2,92.89,457.64999400000005
2150,1994/6/3,93.48,460.130005
2151,1994/6/6,93.45,458.880005
2152,1994/6/7,93.1,458.209991
2153,1994/6/8,93.22,457.05999800000006
2154,1994/6/9,93.08,457.85998499999994
2155,1994/6/10,92.99,458.670013
2156,1994/6/13,92.16,459.10000599999995
2157,1994/6/14,92.14,462.369995
2158,1994/6/15,91.84,460.60998499999994
2159,1994/6/16,92.14,461.92999299999997
2160,1994/6/17,91.14,458.450012
2161,1994/6/20,90.78,455.48001100000005
2162,1994/6/21,90.2,451.339996
2163,1994/6/22,90.75,453.089996
2164,1994/6/23,90.69,449.630005
2165,1994/6/24,89.94,442.799988
2166,1994/6/27,89.96,447.30999800000006
2167,1994/6/28,89.65,446.07000700000003
2168,1994/6/29,89.72,447.630005
2169,1994/6/30,89.81,444.26998899999995
2170,1994/7/1,90.15,446.200012
2171,1994/7/5,89.76,446.369995
2172,1994/7/6,89.55,446.130005
2173,1994/7/7,89.59,448.380005
2174,1994/7/8,89.05,449.549988
2175,1994/7/11,87.48,448.05999800000006
2176,1994/7/12,87.47,447.950012
2177,1994/7/13,87.82,448.73001100000005
2178,1994/7/14,88.65,453.410004
2179,1994/7/15,88.48,454.160004
2180,1994/7/18,88.29,455.22000099999997
2181,1994/7/19,89.22,453.85998499999994
2182,1994/7/20,89.19,451.60000599999995
2183,1994/7/21,90.16,452.60998499999994
2184,1994/7/22,90.45,453.10998499999994
2185,1994/7/25,90.04,454.25
2186,1994/7/26,89.87,453.35998499999994
2187,1994/7/27,89.58,452.57000700000003
2188,1994/7/28,90.39,454.23999000000003
2189,1994/7/29,90.09,458.26000999999997
2190,1994/8/1,89.72,461.01000999999997
2191,1994/8/2,90.08,460.55999800000006
2192,1994/8/3,89.62,461.450012
2193,1994/8/4,90.24,458.39999400000005
2194,1994/8/5,89.82,457.089996
2195,1994/8/8,90.11,457.89001500000006
2196,1994/8/9,89.99,457.920013
2197,1994/8/10,90.1,460.299988
2198,1994/8/11,89.26,458.880005
2199,1994/8/12,89.07,461.94000199999994
2200,1994/8/15,89.0,461.23001100000005
2201,1994/8/16,89.21,465.01000999999997
2202,1994/8/17,89.02,465.170013
2203,1994/8/18,88.31,463.170013
2204,1994/8/19,88.12,463.67999299999997
2205,1994/8/22,87.49,462.32000700000003
2206,1994/8/23,87.85,464.51000999999997
2207,1994/8/24,88.3,469.02999900000003
2208,1994/8/25,88.22,468.079987
2209,1994/8/26,89.7,473.799988
2210,1994/8/29,89.67,474.589996
2211,1994/8/30,89.52,476.07000700000003
2212,1994/8/31,89.74,475.48999000000003
2213,1994/9/1,89.4,473.170013
2214,1994/9/2,88.63,470.98999000000003
2215,1994/9/6,88.02,471.85998499999994
2216,1994/9/7,88.46,470.98999000000003
2217,1994/9/8,88.74,473.14001500000006
2218,1994/9/9,87.97,468.17999299999997
2219,1994/9/12,87.84,466.209991
2220,1994/9/13,87.73,467.51000999999997
2221,1994/9/14,87.85,468.799988
2222,1994/9/15,87.91,474.80999800000006
2223,1994/9/16,87.57,471.19000199999994
2224,1994/9/19,87.85,470.85000599999995
2225,1994/9/20,87.72,463.35998499999994
2226,1994/9/21,87.62,461.459991
2227,1994/9/22,87.88,461.26998899999995
2228,1994/9/23,87.76,459.670013
2229,1994/9/26,88.2,460.82000700000003
2230,1994/9/27,87.58,462.049988
2231,1994/9/28,88.0,464.839996
2232,1994/9/29,87.84,462.23999000000003
2233,1994/9/30,88.01,462.709991
2234,1994/10/3,88.22,461.73999000000003
2235,1994/10/4,87.87,454.589996
2236,1994/10/5,87.77,453.51998899999995
2237,1994/10/6,87.74,452.35998499999994
2238,1994/10/7,88.02,455.10000599999995
2239,1994/10/10,87.89,459.040009
2240,1994/10/11,87.99,465.790009
2241,1994/10/12,87.73,465.47000099999997
2242,1994/10/13,87.45,467.790009
2243,1994/10/14,86.78,469.10000599999995
2244,1994/10/17,85.86,468.959991
2245,1994/10/18,85.98,467.660004
2246,1994/10/19,85.76,470.27999900000003
2247,1994/10/20,85.42,466.85000599999995
2248,1994/10/21,85.7,464.89001500000006
2249,1994/10/24,85.37,460.829987
2250,1994/10/25,85.29,461.52999900000003
2251,1994/10/26,85.26,462.619995
2252,1994/10/27,85.5,465.85000599999995
2253,1994/10/28,86.13,473.76998899999995
2254,1994/10/31,85.78,472.35000599999995
2255,1994/11/1,85.55,468.420013
2256,1994/11/2,86.5,466.51000999999997
2257,1994/11/3,86.65,467.910004
2258,1994/11/4,86.52,462.27999900000003
2259,1994/11/7,86.59,463.07000700000003
2260,1994/11/8,86.24,465.64999400000005
2261,1994/11/9,87.17,465.39999400000005
2262,1994/11/10,87.22,464.369995
2263,1994/11/11,87.18,462.35000599999995
2264,1994/11/14,87.86,466.040009
2265,1994/11/15,88.38,465.02999900000003
2266,1994/11/16,88.17,465.619995
2267,1994/11/17,88.07,463.57000700000003
2268,1994/11/18,88.46,461.47000099999997
2269,1994/11/21,88.49,458.299988
2270,1994/11/22,88.62,450.089996
2271,1994/11/23,88.46,449.92999299999997
2272,1994/11/25,88.82,452.290009
2273,1994/11/28,89.03,454.160004
2274,1994/11/29,89.22,455.170013
2275,1994/11/30,89.19,453.69000199999994
2276,1994/12/1,89.32,448.920013
2277,1994/12/2,89.58,453.299988
2278,1994/12/5,89.36,453.32000700000003
2279,1994/12/6,89.39,453.10998499999994
2280,1994/12/7,89.24,451.23001100000005
2281,1994/12/8,89.7,445.450012
2282,1994/12/9,89.62,446.959991
2283,1994/12/12,89.51,449.47000099999997
2284,1994/12/13,89.55,450.14999400000005
2285,1994/12/14,89.46,454.97000099999997
2286,1994/12/15,89.5,455.339996
2287,1994/12/16,89.6,458.799988
2288,1994/12/19,89.73,457.910004
2289,1994/12/20,89.59,457.10000599999995
2290,1994/12/21,89.61,459.60998499999994
2291,1994/12/22,89.97,459.67999299999997
2292,1994/12/23,90.02,459.829987
2293,1994/12/27,89.99,462.47000099999997
2294,1994/12/28,88.49,460.85998499999994
2295,1994/12/29,89.08,461.170013
2296,1994/12/30,88.69,459.26998899999995
2297,1995/1/3,89.21,459.10998499999994
2298,1995/1/4,89.35,460.709991
2299,1995/1/5,89.04,460.339996
2300,1995/1/6,89.71,460.67999299999997
2301,1995/1/9,88.43,460.829987
2302,1995/1/10,88.53,461.67999299999997
2303,1995/1/11,88.49,461.660004
2304,1995/1/12,88.19,461.64001500000006
2305,1995/1/13,88.25,465.97000099999997
2306,1995/1/16,88.07,469.380005
2307,1995/1/17,88.38,470.049988
2308,1995/1/18,88.54,469.709991
2309,1995/1/19,87.59,466.950012
2310,1995/1/20,87.46,464.77999900000003
2311,1995/1/23,87.44,465.82000700000003
2312,1995/1/24,87.5,465.85998499999994
2313,1995/1/25,87.69,467.44000199999994
2314,1995/1/26,87.67,468.32000700000003
2315,1995/1/27,87.67,470.39001500000006
2316,1995/1/30,87.18,468.51000999999997
2317,1995/1/31,88.03,470.420013
2318,1995/2/1,87.77,470.39999400000005
2319,1995/2/2,87.76,472.790009
2320,1995/2/3,88.23,478.64999400000005
2321,1995/2/6,88.21,481.14001500000006
2322,1995/2/7,88.51,480.80999800000006
2323,1995/2/8,88.28,481.19000199999994
2324,1995/2/9,88.14,480.19000199999994
2325,1995/2/10,87.8,481.459991
2326,1995/2/13,87.82,481.64999400000005
2327,1995/2/14,87.35,482.549988
2328,1995/2/15,87.4,484.540009
2329,1995/2/16,86.62,485.22000099999997
2330,1995/2/17,86.44,481.97000099999997
2331,1995/2/21,86.11,482.72000099999997
2332,1995/2/22,85.95,485.07000700000003
2333,1995/2/23,85.78,486.910004
2334,1995/2/24,85.85,488.10998499999994
2335,1995/2/27,86.26,483.80999800000006
2336,1995/2/28,85.92,487.39001500000006
2337,1995/3/1,86.03,485.64999400000005
2338,1995/3/2,85.01,485.130005
2339,1995/3/3,84.3,485.420013
2340,1995/3/6,83.54,485.630005
2341,1995/3/7,81.98,482.119995
2342,1995/3/8,83.29,483.14001500000006
2343,1995/3/9,83.02,483.160004
2344,1995/3/10,84.3,489.57000700000003
2345,1995/3/13,83.83,490.049988
2346,1995/3/14,84.0,492.89001500000006
2347,1995/3/15,83.61,491.880005
2348,1995/3/16,83.79,495.410004
2349,1995/3/17,83.68,495.51998899999995
2350,1995/3/20,84.15,496.14001500000006
2351,1995/3/21,83.92,495.07000700000003
2352,1995/3/22,83.66,495.670013
2353,1995/3/23,83.73,495.950012
2354,1995/3/24,84.17,500.97000099999997
2355,1995/3/27,83.65,503.200012
2356,1995/3/28,82.92,503.89999400000005
2357,1995/3/29,82.68,503.119995
2358,1995/3/30,83.87,502.22000099999997
2359,1995/3/31,82.08,500.709991
2360,1995/4/3,82.06,501.85000599999995
2361,1995/4/4,82.24,505.23999000000003
2362,1995/4/5,81.86,505.57000700000003
2363,1995/4/6,81.9,506.079987
2364,1995/4/7,81.62,506.420013
2365,1995/4/10,82.77,507.01000999999997
2366,1995/4/11,82.58,505.52999900000003
2367,1995/4/12,82.5,507.170013
2368,1995/4/13,81.87,509.23001100000005
2369,1995/4/17,80.89,506.130005
2370,1995/4/18,80.43,505.369995
2371,1995/4/19,81.4,504.920013
2372,1995/4/20,82.15,505.290009
2373,1995/4/21,81.54,508.48999000000003
2374,1995/4/24,81.79,512.8900150000001
2375,1995/4/25,81.15,512.099976
2376,1995/4/26,81.47,512.659973
2377,1995/4/27,81.5,513.549988
2378,1995/4/28,81.92,514.710022
2379,1995/5/1,81.9,514.26001
2380,1995/5/2,81.6,514.8599849999999
2381,1995/5/3,81.41,520.47998
2382,1995/5/4,81.35,520.539978
2383,1995/5/5,81.39,520.119995
2384,1995/5/8,80.87,523.960022
2385,1995/5/9,81.42,523.5599980000001
2386,1995/5/10,81.6,524.3599849999999
2387,1995/5/11,83.63,524.369995
2388,1995/5/12,84.16,525.549988
2389,1995/5/15,83.77,527.73999
2390,1995/5/16,83.96,528.1900019999999
2391,1995/5/17,84.29,527.070007
2392,1995/5/18,84.05,519.580017
2393,1995/5/19,84.38,519.1900019999999
2394,1995/5/22,84.28,523.650024
2395,1995/5/23,84.54,528.590027
2396,1995/5/24,84.24,528.6099849999999
2397,1995/5/25,82.15,528.590027
2398,1995/5/26,81.1,523.650024
2399,1995/5/30,81.53,523.580017
2400,1995/5/31,82.67,533.400024
2401,1995/6/1,82.63,533.48999
2402,1995/6/2,82.56,532.51001
2403,1995/6/5,82.39,535.599976
2404,1995/6/6,82.63,535.549988
2405,1995/6/7,82.42,533.130005
2406,1995/6/8,82.34,532.349976
2407,1995/6/9,82.26,527.9400019999999
2408,1995/6/12,82.33,530.880005
2409,1995/6/13,82.54,536.049988
2410,1995/6/14,82.0,536.469971
2411,1995/6/15,82.41,537.119995
2412,1995/6/16,82.15,539.830017
2413,1995/6/19,82.14,545.219971
2414,1995/6/20,81.75,544.97998
2415,1995/6/21,82.04,543.97998
2416,1995/6/22,82.21,551.070007
2417,1995/6/23,81.61,549.710022
2418,1995/6/26,81.88,544.130005
2419,1995/6/27,81.76,542.429993
2420,1995/6/28,82.51,544.72998
2421,1995/6/29,81.62,543.869995
2422,1995/6/30,81.73,544.75
2423,1995/7/3,81.57,547.090027
2424,1995/7/5,81.51,547.26001
2425,1995/7/6,81.46,553.98999
2426,1995/7/7,82.03,556.369995
2427,1995/7/10,82.06,557.1900019999999
2428,1995/7/11,82.45,554.780029
2429,1995/7/12,82.43,560.8900150000001
2430,1995/7/13,82.03,561.0
2431,1995/7/14,82.04,559.8900150000001
2432,1995/7/17,82.31,562.719971
2433,1995/7/18,81.96,558.460022
2434,1995/7/19,81.51,550.97998
2435,1995/7/20,81.73,553.539978
2436,1995/7/21,81.9,553.619995
2437,1995/7/24,81.72,556.630005
2438,1995/7/25,82.05,561.099976
2439,1995/7/26,81.65,561.6099849999999
2440,1995/7/27,81.57,565.219971
2441,1995/7/28,81.54,562.929993
2442,1995/7/31,81.69,562.0599980000001
2443,1995/8/1,81.24,559.6400150000001
2444,1995/8/2,82.32,558.799988
2445,1995/8/3,82.03,558.75
2446,1995/8/4,82.18,558.9400019999999
2447,1995/8/7,82.67,560.030029
2448,1995/8/8,82.73,560.3900150000001
2449,1995/8/9,82.78,559.710022
2450,1995/8/10,83.25,557.450012
2451,1995/8/11,84.3,555.1099849999999
2452,1995/8/14,84.19,559.73999
2453,1995/8/15,86.07,558.570007
2454,1995/8/16,86.28,559.969971
2455,1995/8/17,85.81,559.039978
