ID,Date,Close_US,Open_US,High_US,Low_US,Volumn_US,Change_US,Open_SP,High_SP,Low_SP,Close_SP,Adj_Close_SP,Volumn_SP,Change_SP
5013,2005/10/17,89.63,89.35,89.75,88.96,3.92K,0.005,1186.569946,1191.209961,1184.47998,1190.099976,1190.099976,"2,054,570,000",0.002974986861836375
5014,2005/10/18,90.1,89.79,90.44,89.78,2.55K,0.0052,1190.099976,1190.099976,1178.130005,1178.140015,1178.140015,"2,197,010,000",-0.010049543098217843
5015,2005/10/19,89.8,90.15,90.55,89.72,11.71K,-0.0033,1178.140015,1195.76001,1170.550049,1195.76001,1195.76001,"2,703,590,000",0.014955773316977115
5016,2005/10/20,89.76,89.86,90.03,89.7,2.83K,-0.0004,1195.76001,1197.300049,1173.300049,1177.800049,1177.800049,"2,617,250,000",-0.015019703661105058
5017,2005/10/21,90.18,89.65,90.25,89.2,7.58K,0.0047,1177.800049,1186.459961,1174.920044,1179.589966,1179.589966,"2,470,920,000",0.0015197121120174614
5018,2005/10/24,89.95,90.15,90.22,89.64,1.41K,-0.0026,1179.589966,1199.390015,1179.589966,1199.380005,1199.380005,"2,197,790,000",0.016777049288667804
5019,2005/10/25,89.04,89.9,90.16,88.95,6.03K,-0.0101,1199.380005,1201.300049,1189.290039,1196.540039,1196.540039,"2,312,470,000",-0.0023678617186885685
5020,2005/10/26,89.31,89.03,89.54,89.03,2.23K,0.003,1196.540039,1204.01001,1191.380005,1191.380005,1191.380005,"2,467,750,000",-0.004312462459937787
5021,2005/10/27,88.92,89.37,89.47,88.64,4.79K,-0.0044,1191.380005,1192.650024,1178.890015,1178.900024,1178.900024,"2,395,370,000",-0.010475231200476586
5022,2005/10/28,89.46,88.96,89.55,88.82,6.59K,0.0061,1178.900024,1198.410034,1178.900024,1198.410034,1198.410034,"2,379,400,000",0.016549333788121092
5023,2005/10/31,89.93,89.42,90.05,89.26,4.57K,0.0053,1198.410034,1211.430054,1198.410034,1207.01001,1207.01001,"2,567,470,000",0.007176154868543073
5024,2005/11/1,89.92,89.94,90.17,89.78,1.48K,-0.0001,1207.01001,1207.339966,1201.660034,1202.76001,1202.76001,"2,457,850,000",-0.0035210975590832094
5025,2005/11/2,89.57,89.88,90.06,89.45,2.38K,-0.0039,1202.76001,1215.170044,1201.069946,1214.76001,1214.76001,"2,648,090,000",0.009977052695657882
5026,2005/11/3,90.34,89.6,90.37,89.56,7.72K,0.0086,1214.76001,1224.699951,1214.76001,1219.939941,1219.939941,"2,716,630,000",0.004264159963580069
5027,2005/11/4,91.16,90.31,91.27,90.02,10.67K,0.0091,1219.939941,1222.52002,1214.449951,1220.140015,1220.140015,"2,050,510,000",0.00016400315562736266
5028,2005/11/7,91.17,91.23,91.5,91.08,2.01K,0.0001,1220.140015,1224.180054,1217.290039,1222.810059,1222.810059,"1,987,580,000",0.00218830951134732
5029,2005/11/8,91.24,91.3,91.83,91.21,4.13K,0.0008,1222.810059,1222.810059,1216.079956,1218.589966,1218.589966,"1,965,050,000",-0.003451143510751825
5030,2005/11/9,91.39,91.38,91.73,91.22,2.92K,0.0016,1218.589966,1226.589966,1216.530029,1220.650024,1220.650024,"2,214,460,000",0.00169052598288014
5031,2005/11/10,91.96,91.37,92.0,91.2,4.63K,0.0062,1220.650024,1232.410034,1215.050049,1230.959961,1230.959961,"2,378,460,000",0.008446267805914523
5032,2005/11/11,91.89,91.99,92.03,91.8,0.38K,-0.0008,1230.959961,1235.699951,1230.719971,1234.719971,1234.719971,"1,773,140,000",0.003054534768901363
5033,2005/11/14,92.04,91.71,92.25,91.47,4.33K,0.0016,1234.719971,1237.199951,1231.780029,1233.76001,1233.76001,"1,899,780,000",-0.0007774726436331539
5034,2005/11/15,91.98,92.01,92.4,91.86,4.00K,-0.0007,1233.76001,1237.939941,1226.410034,1229.01001,1229.01001,"2,359,370,000",-0.0038500194215242882
5035,2005/11/16,92.26,91.85,92.53,91.85,5.09K,0.003,1229.01001,1232.23999,1227.180054,1231.209961,1231.209961,"2,121,580,000",0.0017900187810513078
5036,2005/11/17,91.81,92.28,92.41,91.71,1.90K,-0.0049,1231.209961,1242.959961,1231.209961,1242.800049,1242.800049,"2,298,040,000",0.009413575561544634
5037,2005/11/18,91.87,91.88,92.4,91.6,5.73K,0.0007,1242.800049,1249.579956,1240.709961,1248.27002,1248.27002,"2,453,290,000",0.004401328278351224
5038,2005/11/21,91.94,91.74,92.02,91.3,3.30K,0.0008,1248.27002,1255.890015,1246.900024,1254.849976,1254.849976,"2,117,350,000",0.005271260139693204
5039,2005/11/22,91.4,91.92,92.27,91.32,7.28K,-0.0059,1254.849976,1261.900024,1251.400024,1261.22998,1261.22998,"2,291,420,000",0.00508427630555264
5040,2005/11/23,91.43,91.45,91.62,91.18,4.15K,0.0003,1261.22998,1270.640015,1259.51001,1265.609985,1265.609985,"1,985,400,000",0.003472804381005899
5041,2005/11/25,91.98,91.74,92.0,91.55,1.70K,0.0059,1265.609985,1268.780029,1265.540039,1268.25,1268.25,"724,940,000",0.002085962525019071
5042,2005/11/28,90.9,91.95,92.27,90.7,18.22K,-0.0117,1268.25,1268.439941,1257.170044,1257.459961,1257.459961,"2,016,900,000",-0.008507817070766787
5043,2005/11/29,91.59,91.11,91.89,91.08,4.52K,0.0076,1257.459961,1266.180054,1257.459961,1257.47998,1257.47998,"2,268,340,000",1.592018880993025e-05
5044,2005/11/30,91.51,91.77,91.77,91.35,12.78K,-0.0009,1257.47998,1260.930054,1249.390015,1249.47998,1249.47998,"2,374,690,000",-0.0063619303108109915
5045,2005/12/1,91.77,91.5,92.2,91.48,2.40K,0.0028,1249.47998,1266.170044,1249.47998,1264.670044,1264.670044,"2,614,830,000",0.012157108751754384
5046,2005/12/2,91.88,91.87,92.33,91.67,9.15K,0.0012,1264.670044,1266.849976,1261.420044,1265.079956,1265.079956,"2,125,580,000",0.0003241256499628742
5047,2005/12/5,91.45,91.93,92.1,91.25,11.83K,-0.0047,1265.079956,1265.079956,1258.119995,1262.089966,1262.089966,"2,325,840,000",-0.002363479071673818
5048,2005/12/6,91.39,91.47,91.72,91.33,5.21K,-0.0007,1262.089966,1272.890015,1262.089966,1263.699951,1263.699951,"2,110,740,000",0.0012756499483968257
5049,2005/12/7,91.86,91.34,92.0,91.34,15.64K,0.0051,1263.699951,1264.849976,1253.02002,1257.369995,1257.369995,"2,093,830,000",-0.005009065636974166
5050,2005/12/8,91.22,91.96,91.96,90.98,5.76K,-0.006999999999999999,1257.369995,1263.359985,1250.910034,1255.839966,1255.839966,"2,178,300,000",-0.001216848665137753
5051,2005/12/9,91.21,91.24,91.5,91.1,4.72K,-0.0001,1255.839966,1263.079956,1254.23999,1259.369995,1259.369995,"1,896,290,000",0.002810890794663572
5052,2005/12/12,90.31,91.44,91.44,90.1,7.61K,-0.0099,1259.369995,1263.859985,1255.52002,1260.430054,1260.430054,"1,876,550,000",0.0008417375387762117
5053,2005/12/13,90.34,90.32,90.57,90.14,3.06K,0.0003,1260.430054,1272.109985,1258.560059,1267.430054,1267.430054,"2,390,020,000",0.005553660020867767
5054,2005/12/14,89.78,90.35,90.35,89.49,2.57K,-0.0062,1267.430054,1275.800049,1267.069946,1272.73999,1272.73999,"2,145,520,000",0.0041895298152682964
5055,2005/12/15,90.03,90.0,90.13,89.65,0.64K,0.0028,1272.73999,1275.170044,1267.73999,1270.939941,1270.939941,"2,180,590,000",-0.001414310082297284
5056,2005/12/16,89.67,89.98,90.1,89.63,0.19K,-0.004,1270.939941,1275.23999,1267.319946,1267.319946,1267.319946,"2,584,190,000",-0.002848281719080868
5057,2005/12/19,89.86399999999999,89.51,90.04,89.55,9.16K,0.0022,1267.319946,1270.51001,1259.280029,1259.920044,1259.920044,"2,208,810,000",-0.005839016440446768
5058,2005/12/20,90.51,89.58,90.69,89.54,7.88K,0.0072,1259.920044,1263.859985,1257.209961,1259.619995,1259.619995,"1,996,690,000",-0.00023814923925437963
5059,2005/12/21,90.69,90.43,90.98,90.26,-,0.002,1259.619995,1269.369995,1259.619995,1262.790039,1262.790039,"2,065,170,000",0.002516666941286496
5060,2005/12/22,90.46,90.78,90.98,90.33,0.94K,-0.0025,1262.790039,1268.189941,1262.5,1268.119995,1268.119995,"1,888,500,000",0.004220777671180251
5061,2005/12/23,90.55,90.5,90.81,90.46,1.56K,0.001,1268.119995,1269.76001,1265.920044,1268.660034,1268.660034,"1,285,810,000",0.0004258579646478793
5062,2005/12/27,90.92,90.63,90.95,90.63,1.70K,0.0041,1268.660034,1271.829956,1256.540039,1256.540039,1256.540039,"1,540,470,000",-0.009553382841096117
5063,2005/12/28,91.05,90.85,91.1,90.28,8.33K,0.0014,1256.540039,1261.099976,1256.540039,1258.170044,1258.170044,"1,422,360,000",0.0012972169205982484
5064,2005/12/29,90.85,90.93,91.08,90.78,2.18K,-0.0022,1258.170044,1260.609985,1254.180054,1254.420044,1254.420044,"1,382,540,000",-0.002980519221454298
5065,2005/12/30,90.96,90.87,91.26,90.72,2.76K,0.0012,1254.420044,1254.420044,1246.589966,1248.290039,1248.290039,"1,443,500,000",-0.004886724370612802
5066,2006/1/3,89.57,90.49,90.68,89.53,7.26K,-0.0153,1248.290039,1270.219971,1245.73999,1268.800049,1268.800049,"2,554,570,000",0.016430484390014398
5067,2006/1/4,88.91,89.46,89.5,88.78,8.70K,-0.0074,1268.800049,1275.369995,1267.73999,1273.459961,1273.459961,"2,515,330,000",0.0036726921658560537
5068,2006/1/5,89.08,89.01,89.32,89.01,2.45K,0.0019,1273.459961,1276.910034,1270.300049,1273.47998,1273.47998,"2,433,340,000",1.5720164444218068e-05
5069,2006/1/6,88.62,89.11,89.31,88.56,4.44K,-0.0052,1273.47998,1286.089966,1273.47998,1285.449951,1285.449951,"2,446,560,000",0.009399418277466745
5070,2006/1/9,89.0,88.72,89.23,88.6,2.71K,0.0043,1285.449951,1290.780029,1284.819946,1290.150024,1290.150024,"2,301,490,000",0.003656364058626795
5071,2006/1/10,89.07,89.08,89.32,88.9,4.35K,0.0008,1290.150024,1290.150024,1283.76001,1289.689941,1289.689941,"2,373,080,000",-0.0003566120152240066
5072,2006/1/11,88.75,89.12,89.35,88.63,3.03K,-0.0036,1289.719971,1294.900024,1288.119995,1294.180054,1294.180054,"2,406,130,000",0.0034815445614147325
5073,2006/1/12,89.23,88.7,89.47,88.52,4.81K,0.0054,1294.180054,1294.180054,1285.040039,1286.060059,1286.060059,"2,318,350,000",-0.006274239024858297
5074,2006/1/13,88.66,89.22,89.3,88.62,-,-0.0064,1286.060059,1288.959961,1282.780029,1287.609985,1287.609985,"2,206,510,000",0.0012051738868286723
5075,2006/1/17,89.08,88.88,89.4,88.76,3.75K,0.0047,1287.609985,1287.609985,1278.609985,1282.930054,1282.930054,"2,179,970,000",-0.0036345873785687704
5076,2006/1/18,89.08,88.99,89.3,88.71,1.92K,0.0,1282.930054,1282.930054,1272.079956,1277.930054,1277.930054,"2,233,200,000",-0.0038973286068174065
5077,2006/1/19,89.21,89.1,89.5,88.98,1.95K,0.0015,1277.930054,1287.790039,1277.930054,1285.040039,1285.040039,"2,444,020,000",0.005563673049041581
5078,2006/1/20,88.78,89.18,89.43,88.75,2.01K,-0.0048,1285.040039,1285.040039,1260.920044,1261.48999,1261.48999,"2,845,810,000",-0.018326315356155174
5079,2006/1/23,87.77,88.57,88.6,87.75,6.20K,-0.0114,1261.48999,1268.189941,1261.48999,1263.819946,1263.819946,"2,256,070,000",0.0018469873074458865
5080,2006/1/24,87.88,87.74,88.04,87.74,2.66K,0.0013,1263.819946,1271.469971,1263.819946,1266.859985,1266.859985,"2,608,720,000",0.002405436794712511
5081,2006/1/25,88.16,88.04,88.25,87.69,4.67K,0.0032,1266.859985,1271.869995,1259.420044,1264.680054,1264.680054,"2,617,060,000",-0.0017207355396895924
5082,2006/1/26,88.46,88.22,88.56,88.1,2.07K,0.0034,1264.680054,1276.439941,1264.680054,1273.829956,1273.829956,"2,856,780,000",0.007234953987817152
5083,2006/1/27,89.19,88.41,89.26,88.27,4.78K,0.0083,1273.829956,1286.380005,1273.829956,1283.719971,1283.719971,"2,623,620,000",0.007763999388941948
5084,2006/1/30,89.28,89.06,89.37,89.06,0.91K,0.001,1283.719971,1287.939941,1283.51001,1285.189941,1285.189941,"2,282,730,000",0.001145086181727793
5085,2006/1/31,88.81,89.28,89.28,88.55,4.76K,-0.0053,1285.199951,1285.199951,1276.849976,1280.079956,1280.079956,"2,708,310,000",-0.003976054306824093
5086,2006/2/1,89.37,88.83,89.44,88.75,6.23K,0.0063,1280.079956,1283.329956,1277.569946,1282.459961,1282.459961,"2,589,410,000",0.001859262766239254
5087,2006/2/2,89.25,89.37,89.58,89.16,4.51K,-0.0013,1282.459961,1282.459961,1267.719971,1270.839966,1270.839966,"2,565,300,000",-0.0090607078219731
5088,2006/2/3,89.74,89.31,90.14,89.2,11.43K,0.0055,1270.839966,1270.869995,1261.02002,1264.030029,1264.030029,"2,282,210,000",-0.005358610983438328
5089,2006/2/6,90.18,89.78,90.3,89.64,2.18K,0.0049,1264.030029,1267.040039,1261.619995,1265.02002,1265.02002,"2,132,360,000",0.0007832021212210601
5090,2006/2/7,90.13,90.26,90.3,89.8,5.26K,-0.0006,1265.02002,1265.780029,1253.609985,1254.780029,1254.780029,"2,366,370,000",-0.00809472643760999
5091,2006/2/8,90.32,90.0,90.44,89.92,5.87K,0.0021,1254.780029,1266.469971,1254.780029,1265.650024,1265.650024,"2,456,860,000",0.008662868988011298
5092,2006/2/9,90.18,90.22,90.3,90.01,3.00K,-0.0016,1265.650024,1274.560059,1262.800049,1263.780029,1263.780029,"2,441,920,000",-0.0014774977004227649
5093,2006/2/10,90.47,90.08,90.5,89.58,11.57K,0.0032,1263.819946,1269.890015,1254.97998,1266.98999,1266.98999,"2,290,050,000",0.0025399681323813837
5094,2006/2/13,90.43,90.5,90.7,90.4,2.43K,-0.0004,1266.98999,1266.98999,1258.339966,1262.859985,1262.859985,"1,850,080,000",-0.0032596982080339743
5095,2006/2/14,90.44,90.47,90.83,90.35,4.20K,0.0001,1262.859985,1278.209961,1260.800049,1275.530029,1275.530029,"2,437,940,000",0.010032817691978705
5096,2006/2/15,90.65,90.45,90.75,90.09,3.45K,0.0023,1275.530029,1281.0,1271.060059,1280.0,1280.0,"2,317,590,000",0.003504402795992494
5097,2006/2/16,90.62,90.7,90.94,90.62,3.31K,-0.0003,1280.0,1289.390015,1280.0,1289.380005,1289.380005,"2,251,490,000",0.007328128906249986
5098,2006/2/17,90.56,90.55,90.94,90.37,6.71K,-0.0007,1289.380005,1289.469971,1284.069946,1287.23999,1287.23999,"2,128,260,000",-0.0016597240469848518
5099,2006/2/21,90.46,90.35,90.65,90.35,3.25K,-0.0011,1287.23999,1291.920044,1281.329956,1283.030029,1283.030029,"2,104,320,000",-0.003270533103931941
5100,2006/2/22,90.62,90.5,90.8,90.39,2.28K,0.0018,1283.030029,1294.170044,1283.030029,1292.670044,1292.670044,"2,222,380,000",0.007513475742663189
5101,2006/2/23,90.35,90.52,90.55,90.02,4.70K,-0.003,1292.670044,1293.839966,1285.140015,1287.790039,1287.790039,"2,144,210,000",-0.0037751358304083846
5102,2006/2/24,90.58,90.36,90.67,90.23,5.66K,0.0025,1287.790039,1292.109985,1285.619995,1289.430054,1289.430054,"1,933,010,000",0.0012735111705580978
5103,2006/2/27,90.6,90.81,90.84,90.48,1.61K,0.0002,1289.430054,1297.569946,1289.430054,1294.119995,1294.119995,"1,975,320,000",0.003637220169834889
5104,2006/2/28,90.08,90.6,90.71,89.96,7.02K,-0.0057,1294.119995,1294.119995,1278.660034,1280.660034,1280.660034,"2,370,860,000",-0.010400860084075914
5105,2006/3/1,90.18,90.02,90.38,89.79,3.95K,0.0011,1280.660034,1291.800049,1280.660034,1291.23999,1291.23999,"2,308,320,000",0.00826133065693845
5106,2006/3/2,89.5,90.14,90.24,89.47,7.68K,-0.0075,1291.23999,1291.23999,1283.209961,1289.140015,1289.140015,"2,494,590,000",-0.0016263243210118405
5107,2006/3/3,89.63,89.53,89.9,89.45,6.38K,0.0015,1289.140015,1297.329956,1284.199951,1287.22998,1287.22998,"2,152,950,000",-0.001481635026277483
5108,2006/3/6,89.88,89.32,90.05,89.23,11.04K,0.0028,1287.22998,1288.22998,1275.670044,1278.26001,1278.26001,"2,280,190,000",-0.006968428438871585
5109,2006/3/7,90.79,89.88,90.85,89.88,8.02K,0.0101,1278.26001,1278.26001,1271.109985,1275.880005,1275.880005,"2,268,050,000",-0.0018619099255088038
5110,2006/3/8,90.63,90.72,90.73,90.45,3.28K,-0.0018,1275.880005,1280.329956,1268.420044,1278.469971,1278.469971,"2,442,870,000",0.0020299448144420165
5111,2006/3/9,90.78,90.58,90.79,90.43,2.04K,0.0017,1278.469971,1282.73999,1272.22998,1272.22998,1272.22998,"2,140,110,000",-0.004880827193085412
5112,2006/3/10,90.88,90.76,91.18,90.67,1.26K,0.0011,1272.22998,1284.369995,1271.109985,1281.420044,1281.420044,"2,123,450,000",0.00722358704359403
5113,2006/3/13,90.792,90.8,90.86,90.56,17.21K,-0.001,1281.579956,1287.369995,1281.579956,1284.130005,1284.130005,"2,070,330,000",0.0021148108402774613
5114,2006/3/14,89.57,90.05,90.17,89.47,6.75K,-0.0135,1284.130005,1298.140015,1282.670044,1297.47998,1297.47998,"2,165,270,000",0.010396124183703725
5115,2006/3/15,89.27,89.6,89.69,89.26,7.35K,-0.0033,1297.47998,1304.400024,1294.969971,1303.02002,1303.02002,"2,293,000,000",0.004269846229149418
5116,2006/3/16,88.66,89.38,89.58,88.6,11.65K,-0.0068,1303.02002,1310.449951,1303.02002,1305.329956,1305.329956,"2,292,180,000",0.00177275557132277
5117,2006/3/17,88.53,88.69,88.89,88.45,4.71K,-0.0015,1305.329956,1309.790039,1305.319946,1307.25,1307.25,"2,549,620,000",0.0014709261755423634
5118,2006/3/20,88.76,88.65,88.88,88.61,2.90K,0.0026,1307.25,1310.0,1303.589966,1305.079956,1305.079956,"1,976,830,000",-0.0016600068846815543
5119,2006/3/21,89.26,88.75,89.41,88.75,3.90K,0.0056,1305.079956,1310.880005,1295.819946,1297.22998,1297.22998,"2,147,370,000",-0.006014938750618563
5120,2006/3/22,89.35,89.25,89.49,89.15,3.77K,0.001,1297.22998,1305.969971,1295.810059,1305.040039,1305.040039,"2,039,810,000",0.006020566222189769
5121,2006/3/23,90.12,89.35,90.2,89.42,7.55K,0.0086,1305.040039,1305.040039,1298.109985,1301.670044,1301.670044,"1,980,940,000",-0.002582292419612129
5122,2006/3/24,89.69,90.05,90.26,89.58,2.44K,-0.0048,1301.670044,1306.530029,1298.890015,1302.949951,1302.949951,"2,326,070,000",0.0009832806753906475
5123,2006/3/27,89.69,89.72,89.75,89.52,2.35K,0.0,1302.949951,1303.73999,1299.089966,1301.609985,1301.609985,"2,029,700,000",-0.0010284094173928894
5124,2006/3/28,89.92,89.69,89.95,89.17,2.57K,0.0026,1301.609985,1306.23999,1291.839966,1293.22998,1293.22998,"2,148,580,000",-0.006438184322932942
5125,2006/3/29,89.9,89.9,90.08,89.69,1.01K,-0.0002,1293.22998,1305.599976,1293.22998,1302.890015,1302.890015,"2,143,540,000",0.007469696147934863
5126,2006/3/30,89.06,89.9,89.9,88.97,4.71K,-0.0093,1302.890015,1310.150024,1296.719971,1300.25,1300.25,"2,294,560,000",-0.00202627617803944
5127,2006/3/31,89.39,89.0,89.66,88.96,2.79K,0.0037,1300.25,1303.0,1294.869995,1294.869995,1294.869995,"2,236,710,000",-0.004137669678907889
5128,2006/4/3,89.3,89.39,90.03,89.24,5.39K,-0.001,1302.880005,1309.189941,1296.650024,1297.810059,1297.810059,"2,494,080,000",0.0022705476313086494
5129,2006/4/4,88.52,89.31,89.38,88.45,7.23K,-0.0087,1297.810059,1307.550049,1294.709961,1305.930054,1305.930054,"2,147,660,000",0.006256689831990289
5130,2006/4/5,88.3,88.53,88.63,88.26,3.10K,-0.0025,1305.930054,1312.810059,1304.819946,1311.560059,1311.560059,"2,420,020,000",0.004311107614650228
5131,2006/4/6,88.63,88.41,88.85,88.13,5.13K,0.0037,1311.560059,1311.98999,1302.439941,1309.040039,1309.040039,"2,281,680,000",-0.0019213912338267778
5132,2006/4/7,89.31,88.72,89.4,88.57,5.57K,0.0077,1309.040039,1314.069946,1294.180054,1295.5,1295.5,"2,082,470,000",-0.010343487285800262
5133,2006/4/10,89.43,89.33,89.53,89.21,0.86K,0.0013,1295.51001,1300.73999,1293.170044,1296.619995,1296.619995,"1,898,320,000",0.0008645272095716073
5134,2006/4/11,89.15,89.33,89.44,89.06,1.64K,-0.0031,1296.599976,1300.709961,1282.959961,1286.569946,1286.569946,"2,232,880,000",-0.007750959447451637
5135,2006/4/12,89.31,89.05,89.53,88.91,2.75K,0.0018,1286.569946,1290.930054,1286.449951,1288.119995,1288.119995,"1,938,100,000",0.001204791861351271
5136,2006/4/13,89.37,89.32,89.58,89.17,2.08K,0.0007,1288.119995,1292.089966,1283.369995,1289.119995,1289.119995,"1,891,940,000",0.000776325190107774
5137,2006/4/17,88.36,88.48,88.6,88.12,5.67K,-0.0113,1289.119995,1292.449951,1280.73999,1285.329956,1285.329956,"1,794,650,000",-0.002940020335345104
5138,2006/4/18,87.94,88.37,88.51,87.9,3.64K,-0.0048,1285.329956,1309.02002,1285.329956,1307.280029,1307.280029,"2,595,440,000",0.0170773838247025
5139,2006/4/19,87.5,87.67,88.15,87.47,8.00K,-0.005,1307.650024,1310.390015,1302.790039,1309.930054,1309.930054,"2,447,310,000",0.002027128802714934
5140,2006/4/20,87.96,87.55,88.19,87.55,3.04K,0.0053,1309.930054,1318.160034,1306.380005,1311.459961,1311.459961,"2,512,920,000",0.001167930299276952
5141,2006/4/21,87.77,88.0,88.27,87.67,0.95K,-0.0022,1311.459961,1317.670044,1306.589966,1311.280029,1311.280029,"2,392,630,000",-0.0001371997661772367
5142,2006/4/24,87.21,87.43,87.62,87.12,7.17K,-0.0064,1311.280029,1311.280029,1303.790039,1308.109985,1308.109985,"2,117,330,000",-0.002417518706829906
5143,2006/4/25,87.09,87.29,87.45,87.0,5.96K,-0.0014,1308.109985,1310.790039,1299.170044,1301.73999,1301.73999,"2,366,380,000",-0.004869617289864213
5144,2006/4/26,86.99,87.1,87.4,86.85,5.02K,-0.0011,1301.73999,1310.969971,1301.73999,1305.410034,1305.410034,"2,502,690,000",0.0028193372164897245
5145,2006/4/27,86.4,87.01,87.31,86.33,9.28K,-0.0068,1305.410034,1315.0,1295.569946,1309.719971,1309.719971,"2,772,010,000",0.0033015963473128863
5146,2006/4/28,85.88,86.43,86.51,85.77,5.01K,-0.006,1309.719971,1316.040039,1306.160034,1310.609985,1310.609985,"2,419,920,000",0.0006795452613588228
5147,2006/5/1,85.78,85.69,85.83,85.26,7.87K,-0.0012,1310.609985,1317.209961,1303.459961,1305.189941,1305.189941,"2,437,040,000",-0.004135512518623121
5148,2006/5/2,85.56,85.95,86.1,85.48,5.48K,-0.0026,1305.189941,1313.660034,1305.189941,1313.209961,1313.209961,"2,403,470,000",0.006144714840397265
5149,2006/5/3,85.63,85.65,85.85,85.37,1.02K,0.0008,1313.209961,1313.469971,1303.920044,1308.119995,1308.119995,"2,395,230,000",-0.003875972731827309
5150,2006/5/4,85.15,85.68,86.0,85.11,3.06K,-0.0056,1307.849976,1315.140015,1307.849976,1312.25,1312.25,"2,431,450,000",0.0031572065374629358
5151,2006/5/5,84.92,85.26,85.4,84.82,4.87K,-0.0027,1312.25,1326.530029,1312.25,1325.76001,1325.76001,"2,294,760,000",0.010295301962278503
5152,2006/5/8,85.06,84.92,85.15,84.5,3.21K,0.0016,1325.76001,1326.699951,1322.869995,1324.660034,1324.660034,"2,151,300,000",-0.000829694659442903
5153,2006/5/9,84.63,85.04,85.27,84.47,4.95K,-0.0051,1324.660034,1326.599976,1322.47998,1325.140015,1325.140015,"2,157,290,000",0.00036234278054768615
5154,2006/5/10,84.31,84.53,84.64,84.22,3.48K,-0.0038,1324.569946,1325.51001,1317.439941,1322.849976,1322.849976,"2,268,550,000",-0.0017281487043465207
5155,2006/5/11,84.07,84.57,85.1,83.98,3.71K,-0.0028,1322.630005,1322.630005,1303.449951,1305.920044,1305.920044,"2,531,520,000",-0.012798074087881306
5156,2006/5/12,83.83,84.08,84.12,83.41,4.27K,-0.0029,1305.880005,1305.880005,1290.380005,1291.23999,1291.23999,"2,567,970,000",-0.011241158344606837
5157,2006/5/15,84.39,83.42,84.53,83.42,4.32K,0.0067,1291.189941,1294.810059,1284.51001,1294.5,1294.5,"2,505,660,000",0.0025247126988376233
5158,2006/5/16,84.01,84.57,84.65,84.01,4.38K,-0.0045,1294.5,1297.880005,1288.51001,1292.079956,1292.079956,"2,386,210,000",-0.001869481653147904
5159,2006/5/17,84.71,84.07,84.98,83.6,4.14K,0.0083,1291.72998,1291.72998,1267.310059,1270.319946,1270.319946,"2,830,200,000",-0.016841070785870133
5160,2006/5/18,84.41,84.75,84.78,84.25,2.51K,-0.0035,1270.25,1274.890015,1261.75,1261.810059,1261.810059,"2,537,490,000",-0.006699010770315152
5161,2006/5/19,84.73,84.23,85.27,84.16,5.86K,0.0038,1261.810059,1272.150024,1256.280029,1267.030029,1267.030029,"2,982,300,000",0.0041368904636383975
5162,2006/5/22,84.23,84.75,85.35,84.14,3.62K,-0.0059,1267.030029,1268.77002,1252.97998,1262.069946,1262.069946,"2,773,010,000",-0.003914732000404657
5163,2006/5/23,84.23,84.3,84.6,84.15,4.10K,0.0,1262.060059,1273.670044,1256.150024,1256.579956,1256.579956,"2,605,250,000",-0.004349988697060721
5164,2006/5/24,84.87,84.79,85.19,84.2,2.25K,0.0076,1256.560059,1264.530029,1245.339966,1258.569946,1258.569946,"2,999,030,000",0.0015836556921810666
5165,2006/5/25,84.59,84.9,85.07,84.51,2.98K,-0.0033,1258.410034,1273.26001,1258.410034,1272.880005,1272.880005,"2,372,730,000",0.011370094324499236
5166,2006/5/26,85.19,84.54,85.3,84.5,2.04K,0.0071,1272.709961,1280.540039,1272.5,1280.160034,1280.160034,"1,814,020,000",0.005719336442872329
5167,2006/5/30,84.18,84.95,85.0,84.0,3.08K,-0.0119,1280.040039,1280.040039,1259.869995,1259.869995,1259.869995,"2,176,190,000",-0.01584961134632639
5168,2006/5/31,84.65,84.25,84.65,84.02,2.83K,0.0056,1259.380005,1270.089966,1259.380005,1270.089966,1270.089966,"2,692,160,000",0.008111925072078557
5169,2006/6/1,84.74,84.63,85.22,84.58,2.84K,0.0011,1270.050049,1285.709961,1269.189941,1285.709961,1285.709961,"2,360,160,000",0.012298337454939013
5170,2006/6/2,84.0,84.63,84.75,83.83,4.17K,-0.0087,1285.709961,1290.680054,1280.219971,1288.219971,1288.219971,"2,295,540,000",0.0019522365666730381
5171,2006/6/5,84.08,83.95,84.13,83.66,2.98K,0.001,1288.160034,1288.160034,1264.660034,1265.290039,1265.290039,"2,313,470,000",-0.01779970231497056
5172,2006/6/6,84.68,84.27,84.9,84.06,6.11K,0.0071,1265.22998,1269.880005,1254.459961,1263.849976,1263.849976,"2,697,650,000",-0.0011381287733349564
5173,2006/6/7,84.95,84.75,85.18,84.66,7.11K,0.0032,1263.609985,1272.469971,1255.77002,1256.150024,1256.150024,"2,644,170,000",-0.006092457290199718
5174,2006/6/8,85.89,84.89,85.98,84.89,4.93K,0.0111,1256.079956,1259.849976,1235.180054,1257.930054,1257.930054,"3,543,790,000",0.0014170520765757649
5175,2006/6/9,85.71,85.82,86.03,85.45,8.29K,-0.0021,1257.930054,1262.579956,1250.030029,1252.300049,1252.300049,"2,214,000,000",-0.004475610533429535
